ca_county,d_qoy,d_year,avg(ss_ext_sales_price),sum(ss_ext_sales_price)
Chisago County,4,2001,1384.3000,55372
Chisago County,4,2002,2155.0444,96977
Chittenden County,1,2000,1220.3750,9763
Chittenden County,1,2001,2038.5789,77466
Chittenden County,1,2002,2286.0455,50293
Chittenden County,2,1998,1870.6800,46767
Chittenden County,2,1999,2266.1200,56653
Chittenden County,2,2001,1816.1250,43587
Chittenden County,2,2002,2200.1000,22001
Chittenden County,3,1998,1338.5000,34801
Chittenden County,3,1999,2788.7692,36254
Chittenden County,3,2000,1651.8667,24778
Chittenden County,3,2001,1607.1304,36964
Chittenden County,3,2002,2433.0476,51094
Chittenden County,4,1998,1290.4130,59359
Chittenden County,4,1999,1328.5645,82371
Chittenden County,4,2000,1804.6923,70383
Chittenden County,4,2001,1960.4063,62733
Chittenden County,4,2002,2637.8684,100239
Choctaw County,1,1998,2206.6094,141223
Choctaw County,1,1999,1703.3019,180550
Choctaw County,1,2000,1884.9318,82937
Choctaw County,1,2001,2167.2051,84521
Choctaw County,1,2002,1871.6610,110428
Choctaw County,2,1998,1401.4203,96698
Choctaw County,2,1999,2067.6327,101314
Choctaw County,2,2000,1730.8519,93466
Choctaw County,2,2001,1631.3396,86461
Choctaw County,2,2002,1874.8286,131238
Choctaw County,3,1998,1620.2414,140961
Choctaw County,3,1999,1769.9863,258418
Choctaw County,3,2000,2178.1358,176429
Choctaw County,3,2001,1855.9359,144763
Choctaw County,3,2002,1892.5667,340662
Choctaw County,4,1998,1909.1419,295917
Choctaw County,4,1999,1647.6867,273516
Choctaw County,4,2000,1708.4915,399787
Choctaw County,4,2001,1963.3203,251305
Choctaw County,4,2002,1919.4215,428031
Chouteau County,1,1998,2456.0714,34385
Chouteau County,1,1999,1524.0488,62486
Chouteau County,1,2001,1742.5814,74931
Chouteau County,1,2002,1710.0476,35911
Chouteau County,2,1998,1739.9000,17399
Chouteau County,2,1999,1509.4545,16604
Chouteau County,2,2000,1426.2105,27098
Chouteau County,2,2001,2918.6667,61292
Chouteau County,2,2002,3327.8621,96508
Chouteau County,3,1998,2112.9153,124662
Chouteau County,3,1999,1826.3898,107757
Chouteau County,3,2000,2536.4468,119213
Chouteau County,3,2001,2249.1111,80968
Chouteau County,3,2002,1756.0513,68486
Chouteau County,4,1998,1128.8333,54184
Chouteau County,4,1999,1732.3333,93546
Chouteau County,4,2000,1754.6444,78959
Chouteau County,4,2001,1845.6234,142113
Chouteau County,4,2002,1676.1842,63695
Chowan County,1,1999,2815.3333,67568
Chowan County,1,2000,931.4615,12109
Chowan County,1,2001,930.9000,18618
Chowan County,1,2002,1234.6190,25927
Chowan County,2,1998,2893.0000,37609
Chowan County,2,1999,1598.9167,19187
Chowan County,2,2000,1515.5000,15155
Chowan County,2,2001,2021.7000,60651
Chowan County,2,2002,1090.9444,19637
Chowan County,3,1998,2808.7308,73027
Chowan County,3,1999,1454.9333,21824
Chowan County,3,2000,1290.0000,21930
Chowan County,3,2001,2535.9231,32967
Chowan County,3,2002,1719.6667,20636
Chowan County,4,1998,1985.3333,59560
Chowan County,4,1999,1380.9630,37286
Chowan County,4,2000,1813.6557,110633
Chowan County,4,2001,2263.8462,117720
Chowan County,4,2002,1845.3617,86732
Christian County,1,1998,1875.0000,138750
Christian County,1,1999,1888.9000,94445
Christian County,1,2000,2313.9626,247594
Christian County,1,2001,2278.1034,198195
Christian County,1,2002,2093.1651,228155
Christian County,1,2003,1591.7000,15917
Christian County,2,1998,1981.4528,105017
Christian County,2,1999,1723.2308,134412
Christian County,2,2000,1587.5976,130183
Christian County,2,2001,2283.2889,205496
Christian County,2,2002,1571.4310,91143
Christian County,3,1998,1788.1556,402335
Christian County,3,1999,1918.0221,260851
Christian County,3,2000,1795.9709,308907
Christian County,3,2001,1667.1340,161712
Christian County,3,2002,1861.4333,279215
Christian County,4,1998,1981.0946,439803
Christian County,4,1999,1862.0358,519508
Christian County,4,2000,1746.3412,296878
Christian County,4,2001,1897.8544,390958
Christian County,4,2002,1970.4796,530059
Churchill County,1,1998,1589.2813,50857
Churchill County,1,1999,1184.5455,26060
Churchill County,1,2000,1419.6364,15616
Churchill County,1,2001,1422.5294,24183
Churchill County,1,2002,1667.3889,60026
Churchill County,2,1998,1157.0000,9256
Churchill County,2,1999,2209.3871,136982
Churchill County,2,2000,1849.5250,73981
Churchill County,2,2001,1912.0732,78395
Churchill County,2,2002,1466.7222,26401
Churchill County,3,1998,1638.6897,47522
Churchill County,3,1999,1513.5833,54489
Churchill County,3,2000,1923.8947,36554
Churchill County,3,2001,1239.0000,8673
Churchill County,4,1998,2142.2778,115683
Churchill County,4,1999,1368.3303,149148
Churchill County,4,2000,1133.5556,10202
Churchill County,4,2001,1808.8427,160987
Churchill County,4,2002,1754.2667,78942
Cibola County,1,1998,1108.7000,11087
Cibola County,1,1999,1890.9048,39709
Cibola County,1,2000,1929.9167,46318
Cibola County,1,2001,2395.8710,74272
Cibola County,1,2002,1973.7925,104611
Cibola County,1,2003,1842.6875,29483
Cibola County,2,1998,1117.0909,24576
Cibola County,2,1999,1814.7073,74403
Cibola County,2,2000,1774.2500,42582
Cibola County,2,2001,2039.4407,120327
Cibola County,2,2002,2210.1111,19891
Cibola County,3,1998,2197.7391,101096
Cibola County,3,1999,2266.7846,147341
Cibola County,3,2000,1613.4565,74219
Cibola County,3,2001,1747.3171,71640
Cibola County,3,2002,2299.4063,73581
Cibola County,4,1998,1448.4458,120221
Cibola County,4,1999,1580.4578,131178
Cibola County,4,2000,2060.7647,175165
Cibola County,4,2001,1516.2708,72781
Cibola County,4,2002,1298.7708,62341
Cimarron County,1,1998,1919.2963,51821
Cimarron County,1,1999,2220.6750,88827
Cimarron County,1,2001,1248.3333,14980
Cimarron County,1,2002,1143.9167,27454
Cimarron County,2,1998,2359.6500,47193
Cimarron County,2,1999,1671.0000,21723
Cimarron County,2,2000,1817.9167,21815
Cimarron County,2,2001,2529.2381,53114
Cimarron County,3,1998,2116.9167,76209
Cimarron County,3,1999,1202.5417,28861
Cimarron County,3,2000,1488.6842,28285
Cimarron County,3,2001,2067.2222,55815
Cimarron County,3,2002,2174.2143,121756
Cimarron County,4,1998,2153.1714,75361
Cimarron County,4,1999,2203.6296,118996
Cimarron County,4,2000,1417.2429,99207
Cimarron County,4,2001,1872.6000,131082
Cimarron County,4,2002,1574.0870,36204
Citrus County,1,1998,922.6429,12917
Citrus County,1,2000,1453.4667,21802
Citrus County,1,2001,1608.5238,33779
Citrus County,1,2002,1593.5833,19123
Citrus County,2,1998,1979.6429,55430
Citrus County,2,1999,1054.7692,27424
Citrus County,2,2000,2088.2000,20882
Citrus County,2,2001,1829.6923,23786
Citrus County,2,2002,2036.2381,42761
Citrus County,3,1998,1436.4375,45966
Citrus County,3,1999,1643.6250,26298
Citrus County,3,2000,1845.0833,22141
Citrus County,3,2001,2202.2857,30832
Citrus County,3,2002,2346.7333,70402
Citrus County,4,1998,1360.1667,48966
Citrus County,4,1999,1297.0741,35021
Citrus County,4,2000,1527.6400,76382
Citrus County,4,2001,1839.4912,104851
Citrus County,4,2002,2462.6042,118205
Clackamas County,1,1998,1516.0694,109157
Clackamas County,1,1999,2124.5806,65862
Clackamas County,1,2000,2504.4250,100177
Clackamas County,1,2001,2010.1081,74374
Clackamas County,1,2002,2238.5652,51487
Clackamas County,2,1998,1668.2222,75070
Clackamas County,2,1999,1512.6667,13614
Clackamas County,2,2000,1853.3571,25947
Clackamas County,2,2001,2123.8077,110438
Clackamas County,2,2002,1932.2174,133323
Clackamas County,3,1998,1765.2373,104149
Clackamas County,3,1999,1819.8947,103734
Clackamas County,3,2000,2002.9300,200293
Clackamas County,3,2001,2349.5286,164467
Clackamas County,3,2002,2313.0762,242873
Clackamas County,4,1998,2201.2453,233332
Clackamas County,4,1999,2191.1769,284853
Clackamas County,4,2000,2069.9280,258741
Clackamas County,4,2001,2112.0775,272458
Clackamas County,4,2002,1797.9412,183390
Claiborne County,1,1998,1363.3667,40901
Claiborne County,1,1999,2474.0789,94015
Claiborne County,1,2000,2119.5263,120813
Claiborne County,1,2001,1784.0609,205167
Claiborne County,1,2002,1739.4630,93931
Claiborne County,2,1998,2757.5349,118574
Claiborne County,2,1999,1787.7174,82235
Claiborne County,2,2000,2204.4889,99202
Claiborne County,2,2001,1832.8750,14663
Claiborne County,2,2002,1654.4247,120773
Claiborne County,3,1998,1386.1875,22179
Claiborne County,3,1999,2617.3214,73285
Claiborne County,3,2000,1992.0533,149404
Claiborne County,3,2001,1698.6364,74740
Claiborne County,3,2002,2137.1864,126094
Claiborne County,4,1998,1838.1257,336377
Claiborne County,4,1999,2016.6111,181495
Claiborne County,4,2000,1966.8526,186851
Claiborne County,4,2001,1966.0948,228067
Claiborne County,4,2002,2164.1714,151492
Claiborne Parish,1,1998,2693.3243,99653
Claiborne Parish,1,1999,1851.5294,31476
Claiborne Parish,1,2000,1658.6122,81272
Claiborne Parish,1,2001,1221.7500,14661
Claiborne Parish,2,1998,2581.3750,20651
Claiborne Parish,2,1999,2574.7143,36046
Claiborne Parish,2,2000,640.9286,8973
Claiborne Parish,2,2001,1951.4000,19514
Claiborne Parish,2,2002,1598.9630,43172
Claiborne Parish,3,1998,2032.6383,95534
Claiborne Parish,3,1999,2003.9385,130256
Claiborne Parish,3,2000,2035.1818,111935
Claiborne Parish,3,2001,1930.0222,86851
Claiborne Parish,3,2002,2052.8000,20528
Claiborne Parish,4,1998,1831.1379,159309
Claiborne Parish,4,1999,1675.0196,85426
Claiborne Parish,4,2000,1896.9576,223841
Claiborne Parish,4,2001,2059.6941,175074
Claiborne Parish,4,2002,1839.9222,165593
Clallam County,1,1998,1424.2703,52698
Clallam County,1,1999,1872.0882,63651
Clallam County,1,2000,1476.3750,23622
Clallam County,1,2002,1603.0000,17633
Clallam County,2,1998,1055.0714,29542
Clallam County,2,1999,1592.2857,122606
Clallam County,2,2000,2131.2500,127875
Clallam County,2,2001,1590.4000,23856
Clallam County,2,2002,1406.2222,50624
Clallam County,3,1998,2241.2133,168091
Clallam County,3,1999,1755.8491,93060
Clallam County,3,2000,2125.5625,102027
Clallam County,3,2001,1325.8413,83528
Clallam County,3,2002,1803.9200,90196
Clallam County,4,1998,1783.9720,255108
Clallam County,4,1999,1728.1049,247119
Clallam County,4,2000,1850.9474,175840
Clallam County,4,2001,1972.2252,218917
Clallam County,4,2002,2191.7952,181919
Clare County,1,1998,1391.7333,41752
Clare County,1,1999,1607.6522,36976
Clare County,1,2000,1716.3913,39477
Clare County,1,2001,2420.5000,67774
Clare County,2,2000,2160.2727,23763
Clare County,2,2001,1782.2273,39209
Clare County,2,2002,1321.4000,13214
Clare County,3,1999,2455.3684,93304
Clare County,3,2000,2149.5476,90281
Clare County,3,2001,2248.3636,49464
Clare County,3,2002,1952.7600,48819
Clare County,4,1998,1621.1818,89165
Clare County,4,2000,1751.7391,80580
Clare County,4,2001,1322.0606,87256
Clare County,4,2002,1784.6078,91015
Clarendon County,1,1998,1955.6750,78227
Clarendon County,1,2000,1871.1333,56134
Clarendon County,1,2001,3965.8889,35693
Clarendon County,1,2002,1267.5333,19013
Clarendon County,2,1998,1260.3750,10083
Clarendon County,2,1999,1449.0556,26083
Clarendon County,2,2000,1395.9524,29315
Clarendon County,2,2001,2246.8000,44936
Clarendon County,3,1998,1927.4000,134918
Clarendon County,3,1999,1501.9737,57075
Clarendon County,3,2000,2108.7442,90676
Clarendon County,3,2002,1561.7500,12494
Clarendon County,4,1998,1615.5800,80779
Clarendon County,4,1999,1707.2308,88776
Clarendon County,4,2000,1818.9643,50931
Clarendon County,4,2001,2263.8475,133567
Clarendon County,4,2002,1273.4043,59850
Clarion County,1,1998,3077.4615,40007
Clarion County,1,1999,1863.7391,128598
Clarion County,1,2000,2606.3333,70371
Clarion County,1,2001,3015.7500,72378
Clarion County,1,2002,1571.7209,67584
Clarion County,2,1998,1147.8095,24104
Clarion County,2,1999,2426.6571,84933
Clarion County,2,2000,1624.8333,48745
Clarion County,2,2001,2004.1333,30062
Clarion County,2,2002,2509.2500,50185
Clarion County,3,1998,1400.8333,33620
Clarion County,3,1999,1835.4595,67912
Clarion County,3,2001,1720.0317,108362
Clarion County,3,2002,2023.3415,165914
Clarion County,4,1998,1693.5909,37259
Clarion County,4,1999,1557.5098,79433
Clarion County,4,2000,2089.8219,152557
Clarion County,4,2001,1932.7246,133358
Clarion County,4,2002,2347.7885,122085
Clark County,1,1998,1908.7385,416105
Clark County,1,1999,1807.4112,356060
Clark County,1,2000,2034.1734,703824
Clark County,1,2001,1954.2605,420166
Clark County,1,2002,1764.8578,372385
Clark County,1,2003,2680.0000,34840
Clark County,2,1998,1739.8609,400168
Clark County,2,1999,1941.9004,506836
Clark County,2,2000,1638.1737,311253
Clark County,2,2001,2036.5178,401194
Clark County,2,2002,1566.3295,270975
Clark County,3,1998,1860.8668,712712
Clark County,3,1999,1742.8346,937645
Clark County,3,2000,1992.6257,1006276
Clark County,3,2001,1939.7438,779777
Clark County,3,2002,1875.0909,886918
Clark County,4,1998,1979.5286,1520278
Clark County,4,1999,1783.9602,1120327
Clark County,4,2000,1800.0767,1477863
Clark County,4,2001,1848.8666,1205461
Clark County,4,2002,1855.2616,1198499
Clarke County,1,1998,1770.0000,177000
Clarke County,1,1999,2046.7549,208769
Clarke County,1,2000,2059.9556,185396
Clarke County,1,2001,2078.7009,222421
Clarke County,1,2002,2036.6348,234213
Clarke County,1,2003,1356.2273,29837
Clarke County,2,1998,2233.2951,408693
Clarke County,2,1999,1530.2241,177506
Clarke County,2,2000,1865.4580,244375
Clarke County,2,2001,1638.8444,147496
Clarke County,2,2002,1761.9339,213194
Clarke County,3,1998,1826.6912,396392
Clarke County,3,1999,1767.3482,436535
Clarke County,3,2000,1619.8441,301291
Clarke County,3,2001,1651.0217,303788
Clarke County,3,2002,1810.3346,486980
Clarke County,4,1998,1851.0095,583068
Clarke County,4,1999,1812.9942,621857
Clarke County,4,2000,2196.2016,827968
Clarke County,4,2001,1826.6184,277646
Clarke County,4,2002,1628.9186,500078
Clatsop County,1,1998,1857.8800,92894
Clatsop County,1,2000,1252.3333,11271
Clatsop County,1,2002,1971.0000,53217
Clatsop County,2,1998,1382.8235,23508
Clatsop County,2,1999,2615.4545,28770
Clatsop County,2,2000,1435.9000,14359
Clatsop County,2,2001,2077.3256,89325
Clatsop County,2,2002,1287.0000,10296
Clatsop County,3,1998,1910.6111,137564
Clatsop County,3,1999,2472.3519,133507
Clatsop County,3,2000,1999.3438,127958
Clatsop County,3,2001,2429.4328,162772
Clatsop County,3,2002,1489.0000,16379
Clatsop County,4,1998,1407.7500,67572
Clatsop County,4,1999,2360.9722,84995
Clatsop County,4,2000,1782.5495,162212
Clatsop County,4,2001,1881.2692,48913
Clatsop County,4,2002,1704.0323,158475
Clay County,1,1998,1878.3603,672453
Clay County,1,1999,2010.7160,1479887
Clay County,1,2000,1670.1225,763246
Clay County,1,2001,1817.4007,530681
Clay County,1,2002,1934.2889,783387
Clay County,1,2003,1833.2923,119164
Clay County,2,1998,1953.5229,851736
Clay County,2,1999,1874.0295,890164
Clay County,2,2000,1768.1789,721417
Clay County,2,2001,1907.8182,944370
Clay County,2,2002,1766.5549,916842
Clay County,3,1998,1996.8420,1681341
Clay County,3,1999,1999.9653,1787969
Clay County,3,2000,1861.1986,1555962
Clay County,3,2001,1909.3559,1523666
Clay County,3,2002,1928.8250,1498697
Clay County,4,1998,1919.2505,3072720
Clay County,4,1999,2063.1710,2448984
Clay County,4,2000,1874.1587,2858092
Clay County,4,2001,1852.4106,2476673
Clay County,4,2002,1826.8055,2245144
Clayton County,1,1998,1637.7273,126105
Clayton County,1,1999,1900.0000,45600
Clayton County,1,2000,1684.1667,20210
Clayton County,1,2001,2258.1304,155811
Clayton County,1,2002,1941.3529,33003
Clayton County,2,1999,2126.5143,74428
Clayton County,2,2000,2470.5574,150704
Clayton County,2,2001,1775.5714,37287
Clayton County,2,2002,1540.1379,44664
Clayton County,3,1998,1740.6557,106180
Clayton County,3,1999,1883.1633,92275
Clayton County,3,2000,1805.1136,79425
Clayton County,3,2001,2267.8364,249462
Clayton County,3,2002,1664.1376,181391
Clayton County,4,1998,1880.4113,233171
Clayton County,4,1999,1952.9610,150378
Clayton County,4,2000,1812.0000,271800
Clayton County,4,2001,1813.3491,192215
Clayton County,4,2002,2134.0738,317977
Clear Creek County,1,1998,2471.7059,84038
Clear Creek County,1,2000,1763.5333,52906
Clear Creek County,1,2001,2430.8333,58340
Clear Creek County,1,2002,1854.9091,40808
Clear Creek County,2,1998,1909.1200,47728
Clear Creek County,2,1999,1772.9167,85100
Clear Creek County,2,2000,1445.5000,14455
Clear Creek County,2,2001,2170.9200,54273
Clear Creek County,2,2002,1051.8462,13674
Clear Creek County,3,1999,1751.5455,77068
Clear Creek County,3,2000,1907.5227,83931
Clear Creek County,3,2001,2079.5333,31193
Clear Creek County,3,2002,1970.1818,86688
Clear Creek County,4,1998,1686.8000,16868
Clear Creek County,4,1999,2604.1685,231771
Clear Creek County,4,2000,1774.0700,177407
Clear Creek County,4,2001,1748.6337,176612
Clear Creek County,4,2002,1598.2239,107081
Clearfield County,1,1998,2400.4091,52809
Clearfield County,1,1999,2387.0833,57290
Clearfield County,1,2001,1427.0556,25687
Clearfield County,1,2002,1275.6957,58682
Clearfield County,2,1998,2070.9474,39348
Clearfield County,2,1999,2260.9600,56524
Clearfield County,2,2000,1784.4545,19629
Clearfield County,2,2001,2884.1250,46146
Clearfield County,2,2002,2075.6364,22832
Clearfield County,3,1998,2076.0571,72662
Clearfield County,3,1999,2460.3953,105797
Clearfield County,3,2000,1646.3077,107010
Clearfield County,3,2001,1666.9231,86680
Clearfield County,3,2002,1581.2727,34788
Clearfield County,4,1998,1918.9487,74839
Clearfield County,4,1999,2970.8000,29708
Clearfield County,4,2000,1817.4203,125402
Clearfield County,4,2001,1821.5526,69219
Clearfield County,4,2002,1871.4048,78599
Clearwater County,1,1999,1905.4286,93366
Clearwater County,1,2000,3079.9535,132438
Clearwater County,1,2001,1717.4262,104763
Clearwater County,1,2002,1892.1163,162722
Clearwater County,2,1998,2155.5758,71134
Clearwater County,2,1999,2162.4468,101635
Clearwater County,2,2000,960.7857,13451
Clearwater County,2,2001,1665.7619,34981
Clearwater County,2,2002,2216.2353,75352
Clearwater County,3,1998,1936.1947,218790
Clearwater County,3,1999,1921.0984,117187
Clearwater County,3,2000,1689.3289,128389
Clearwater County,3,2001,1846.6509,195745
Clearwater County,3,2002,1362.0882,46311
Clearwater County,4,1998,1697.2647,230828
Clearwater County,4,1999,1927.6313,308421
Clearwater County,4,2000,1923.1724,223088
Clearwater County,4,2001,2008.9756,164736
Clearwater County,4,2002,1694.1829,138923
Cleburne County,1,1998,1723.7260,125832
Cleburne County,1,1999,2275.2895,86461
Cleburne County,1,2000,1760.8857,123262
