c_customer_sk,avg(ss_quantity),avg(ss_sales_price),sum(ss_quantity),sum(ss_sales_price)
19318,54.44736842105263,34.7105,2069,1319
19319,60.333333333333336,53.8333,362,323
19320,51.54545454545455,51.9091,567,571
19321,50.0,39.5333,2250,1779
19322,49.75,35.8750,796,574
19323,50.60606060606061,35.1515,1670,1160
19324,46.71875,41.5156,2990,2657
19325,57.65217391304348,46.5217,2652,2140
19326,45.15384615384615,30.3846,587,395
19328,51.39655172413793,45.8276,2981,2658
19330,51.421052631578945,36.2105,1954,1376
19332,48.39473684210526,40.0000,1839,1520
19333,49.15384615384615,34.4359,1917,1343
19334,53.05882352941177,32.7059,1804,1112
19335,30.125,54.3750,241,435
19336,48.86666666666667,27.6000,733,414
19337,50.30769230769231,34.5385,1308,898
19338,49.38235294117647,40.7941,1679,1387
19339,45.6,29.0000,456,290
19340,46.125,25.1250,369,201
19341,54.85,40.8833,3291,2453
19342,54.5,31.5500,1090,631
19343,46.28,36.3600,1157,909
19344,44.064516129032256,33.0323,1366,1024
19345,46.8235294117647,37.2941,1592,1268
19346,60.81818181818182,52.6364,669,579
19347,50.76190476190476,32.6667,1066,686
19348,45.48275862068966,25.1379,1319,729
19349,51.416666666666664,39.9167,1234,958
19350,48.355555555555554,39.2444,2176,1766
19351,44.0,29.7500,352,238
19352,52.76923076923077,41.8077,1372,1087
19353,52.40625,40.7188,1677,1303
19354,43.285714285714285,45.0000,1818,1890
19355,37.3,37.5000,746,750
19356,43.05263157894737,36.0000,818,684
19357,53.11864406779661,38.6610,3134,2281
19358,55.61538461538461,47.5769,1446,1237
19359,52.567567567567565,39.1351,1945,1448
19360,53.625,43.6250,2145,1745
19361,52.86538461538461,42.2885,2749,2199
19362,44.45161290322581,48.2903,1378,1497
19363,56.46666666666667,35.6667,2541,1605
19365,45.714285714285715,37.6429,640,527
19367,52.57142857142857,34.9286,736,489
19368,41.1875,43.6875,659,699
19370,57.72549019607843,38.6078,2944,1969
19371,37.76190476190476,36.3810,793,764
19372,59.972972972972975,52.4054,2219,1939
19374,48.45,32.7500,969,655
19375,52.298507462686565,40.4925,3504,2713
19376,48.5,24.8333,291,149
19377,68.4,41.2000,684,412
19378,53.1025641025641,40.5897,2071,1583
19379,52.1764705882353,46.2059,1774,1571
19380,28.5,43.5000,228,348
19382,46.45454545454545,34.3636,511,378
19383,48.84848484848485,49.8788,1612,1646
19384,53.111111111111114,33.3556,2390,1501
19385,52.911764705882355,35.5294,1799,1208
19386,48.625,50.3750,389,403
19387,50.44444444444444,38.5556,454,347
19388,50.5,27.5000,505,275
19389,54.02985074626866,46.6716,3620,3127
19390,59.13793103448276,30.9310,1715,897
19391,47.76470588235294,28.9118,1624,983
19392,44.48717948717949,32.5385,1735,1269
19395,58.785714285714285,43.5000,823,609
19396,37.13636363636363,44.8182,817,986
19397,45.45945945945946,43.3784,1682,1605
19399,52.56521739130435,29.0435,1209,668
19401,49.67857142857143,48.6071,1391,1361
19402,42.08,35.9800,2104,1799
19403,40.625,38.4167,975,922
19404,48.14545454545455,28.3636,2648,1560
19405,49.94736842105263,34.6842,949,659
19406,57.407407407407405,30.3333,1550,819
19407,48.15068493150685,44.0274,3515,3214
19408,61.0,51.3125,976,821
19409,47.52,33.9000,2376,1695
19410,51.35294117647059,40.3676,3492,2745
19411,42.26315789473684,29.7895,803,566
19413,50.0,29.1961,2550,1489
19415,52.96774193548387,43.9677,1642,1363
19416,47.903225806451616,39.2258,1485,1216
19417,45.38775510204081,39.7551,2224,1948
19418,55.5,56.8333,999,1023
19419,48.56521739130435,45.2174,1117,1040
19420,50.74285714285714,36.8571,1776,1290
19421,49.111111111111114,34.5333,2210,1554
19422,56.529411764705884,37.7059,961,641
19423,45.75757575757576,53.6061,1510,1769
19424,34.7,47.1000,347,471
19426,48.83783783783784,34.2432,1807,1267
19427,53.333333333333336,37.6000,800,564
19428,55.42307692307692,30.4231,1441,791
19429,45.025,37.3500,1801,1494
19430,51.357142857142854,42.1905,2157,1772
19431,58.81818181818182,39.3030,1941,1297
19432,45.0,35.7500,360,286
19433,51.61290322580645,35.8387,1600,1111
19434,44.15384615384615,34.2308,574,445
19435,46.275862068965516,44.2414,1342,1283
19436,53.6,43.9143,1876,1537
19437,58.2,37.6000,291,188
19438,41.73913043478261,42.9565,960,988
19439,51.666666666666664,37.8889,1395,1023
19440,47.714285714285715,35.4286,1336,992
19442,55.43333333333333,36.0667,1663,1082
19443,59.04081632653061,41.2653,2893,2022
19444,46.42857142857143,21.1429,650,296
19446,48.8,40.1333,2928,2408
19447,39.333333333333336,29.4444,354,265
19448,44.55555555555556,28.8889,401,260
19449,51.628571428571426,37.4571,1807,1311
19450,56.142857142857146,53.4571,1965,1871
19451,36.4,39.4000,364,394
19452,53.68421052631579,44.5263,1020,846
19453,48.77777777777778,47.4444,1317,1281
19454,41.857142857142854,34.7143,293,243
19455,54.36764705882353,32.3382,3697,2199
19456,53.48,29.8800,1337,747
19457,48.63157894736842,32.8947,924,625
19458,41.92307692307692,35.2308,545,458
19459,52.34375,43.0313,1675,1377
19460,51.51724137931034,46.9655,1494,1362
19461,56.916666666666664,47.5000,683,570
19462,49.351351351351354,36.6486,1826,1356
19463,53.541666666666664,39.5000,2570,1896
19465,49.57142857142857,47.9048,2082,2012
19466,56.84,22.6800,1421,567
19467,55.12244897959184,40.7347,2701,1996
19468,46.064516129032256,36.8065,1428,1141
19469,53.84761904761905,43.2095,5654,4537
19470,51.7,43.9000,1551,1317
19471,46.80952380952381,41.4286,983,870
19472,54.142857142857146,68.1429,758,954
19475,51.27272727272727,34.0909,564,375
19477,47.46153846153846,28.3846,617,369
19478,50.04545454545455,40.4545,1101,890
19479,50.4375,38.4375,807,615
19480,58.28,47.0800,1457,1177
19481,52.333333333333336,42.1111,471,379
19482,50.10606060606061,33.5758,3307,2216
19483,45.57142857142857,37.7143,957,792
19484,54.833333333333336,37.3333,329,224
19485,49.30434782608695,29.4565,2268,1355
19486,46.26470588235294,40.7941,1573,1387
19487,48.61538461538461,36.0577,2528,1875
19488,56.333333333333336,33.9167,676,407
19489,50.885245901639344,35.8689,3104,2188
19490,56.285714285714285,44.3571,788,621
19492,52.54545454545455,43.1818,578,475
19493,62.916666666666664,33.5000,755,402
19494,44.45,32.8000,889,656
19495,71.25,23.5000,855,282
19496,55.628571428571426,42.2571,1947,1479
19497,52.69230769230769,27.1538,685,353
19498,57.611111111111114,45.0556,2074,1622
19499,67.81818181818181,39.9091,746,439
19500,58.2962962962963,38.0000,1574,1026
19501,43.2680412371134,33.5052,4197,3250
19502,45.26923076923077,33.5769,1177,873
19503,42.37931034482759,46.6207,1229,1352
19504,47.698113207547166,41.3019,2528,2189
19505,42.31578947368421,40.3158,804,766
19506,47.0,28.7273,1034,632
19507,52.125,36.5625,2502,1755
19508,57.04,28.4000,1426,710
19509,57.857142857142854,53.0857,2025,1858
19510,51.629629629629626,38.5926,1394,1042
19511,42.0,53.3333,378,480
19513,55.62820512820513,31.5897,4339,2464
19514,42.84615384615385,41.0256,1671,1600
19515,50.125,37.7500,401,302
19516,57.9375,34.1250,927,546
19517,49.82051282051282,36.5641,1943,1426
19518,50.71875,38.5938,1623,1235
19519,51.298507462686565,33.7463,3437,2261
19520,40.75,32.5000,326,260
19521,53.17977528089887,36.4944,4733,3248
19522,52.53846153846154,57.0000,683,741
19523,63.96774193548387,38.7097,1983,1200
19524,52.31578947368421,41.6053,1988,1581
19525,51.9,25.0000,519,250
19526,53.51851851851852,36.0000,1445,972
19527,53.833333333333336,59.8333,969,1077
19529,48.11764705882353,32.3824,1636,1101
19530,48.75925925925926,38.7778,2633,2094
19531,55.03703703703704,29.4444,1486,795
19532,56.32,41.5600,1408,1039
19533,50.73684210526316,41.6316,964,791
19534,56.09375,28.6250,1795,916
19535,63.888888888888886,37.3333,575,336
19536,47.93650793650794,33.4921,3020,2110
19537,56.241379310344826,38.1724,1631,1107
19538,60.45454545454545,36.4545,665,401
19539,56.138888888888886,45.5000,2021,1638
19540,36.6,41.9333,549,629
19541,58.265306122448976,34.9184,2855,1711
19542,55.05555555555556,40.2963,2973,2176
19543,53.81395348837209,43.6279,2314,1876
19544,53.13333333333333,45.2000,797,678
19545,48.37837837837838,34.9459,1790,1293
19546,52.425,37.2000,2097,1488
19547,46.0,17.2857,644,242
19548,50.46938775510204,34.2041,2473,1676
19549,47.67857142857143,33.4643,1335,937
19550,47.44736842105263,41.8421,1803,1590
19551,53.18421052631579,44.1316,2021,1677
19552,46.89473684210526,34.9474,1782,1328
19553,56.041666666666664,35.4583,1345,851
19555,53.31818181818182,30.5909,2346,1346
19556,53.816326530612244,32.4082,2637,1588
19557,53.869565217391305,34.1304,1239,785
19558,58.916666666666664,37.4375,2828,1797
19559,46.416666666666664,44.0000,1671,1584
19560,40.52173913043478,39.7391,932,914
19561,54.75757575757576,28.1515,1807,929
19562,49.0,30.8333,1470,925
19563,47.1,31.1500,942,623
19564,67.55555555555556,38.8519,1824,1049
19565,31.8,23.9000,318,239
19566,57.81818181818182,48.3636,636,532
19567,53.375,36.2500,427,290
19568,64.77272727272727,42.0000,1425,924
19569,53.125,76.5000,425,612
19570,53.48148148148148,51.5556,1444,1392
19571,50.839285714285715,37.5893,2847,2105
19572,47.54347826086956,40.4565,2187,1861
19573,66.76923076923077,49.3846,868,642
19574,48.878787878787875,38.5152,1613,1271
19575,50.31666666666667,48.8000,3019,2928
19576,49.714285714285715,38.1429,1740,1335
19577,45.294117647058826,47.6471,1540,1620
19578,50.72222222222222,36.6111,913,659
19579,55.138888888888886,42.4167,1985,1527
19580,46.0,41.8889,414,377
19581,46.78082191780822,36.4658,3415,2662
19582,51.75,33.6250,1242,807
19583,56.833333333333336,48.5417,1364,1165
19584,47.02857142857143,45.4571,1646,1591
19585,55.44444444444444,37.8611,1996,1363
19586,49.92307692307692,30.4872,1947,1189
19587,56.22222222222222,45.0000,506,405
19588,63.77777777777778,31.0000,574,279
19590,43.44827586206897,32.2069,1260,934
19592,63.0,38.8571,1323,816
19593,61.075471698113205,40.7925,3237,2162
19594,52.0625,25.2500,1666,808
19595,53.40350877192982,44.6842,3044,2547
19596,42.45454545454545,33.5152,1401,1106
19597,59.63333333333333,36.2333,1789,1087
19598,49.31578947368421,48.8158,1874,1855
19599,36.611111111111114,29.8889,659,538
19600,50.46153846153846,42.6538,1312,1109
19601,54.0,43.0000,1512,1204
19603,51.73913043478261,39.3913,1190,906
19604,52.583333333333336,28.9167,631,347
19605,56.5,21.2500,452,170
19606,45.45945945945946,37.8378,1682,1400
19607,43.75,45.0000,525,540
19608,46.53846153846154,46.3846,1210,1206
19610,54.523809523809526,29.8095,1145,626
19611,50.68,37.8600,2534,1893
19612,56.5,35.4545,1243,780
19614,36.142857142857146,38.8571,253,272
19615,54.21875,41.2500,1735,1320
19616,49.416666666666664,30.3333,1186,728
19617,48.476190476190474,38.0000,1018,798
19619,51.23076923076923,25.2308,1332,656
19621,47.05555555555556,42.5000,847,765
19622,50.31818181818182,25.9545,1107,571
19624,60.888888888888886,35.5185,1644,959
19625,51.074074074074076,49.7407,1379,1343
19627,55.666666666666664,44.5556,501,401
19628,48.5625,35.9792,2331,1727
19629,52.11764705882353,42.0980,2658,2147
19631,44.166666666666664,24.5000,530,294
19632,49.3,23.3000,493,233
19633,63.0,46.6667,567,420
19634,50.19230769230769,32.9231,1305,856
19636,38.77777777777778,35.8611,1396,1291
19637,51.09803921568628,38.8431,2606,1981
19638,58.785714285714285,36.5000,823,511
19639,56.4,30.0000,564,300
19640,52.95,33.3500,1059,667
19641,58.666666666666664,31.0000,528,279
19642,48.285714285714285,30.7143,1352,860
19643,46.648648648648646,35.9189,1726,1329
19644,47.91891891891892,33.2973,1773,1232
19645,42.21052631578947,39.8947,802,758
19646,53.62068965517241,29.7586,1555,863
19647,55.47826086956522,31.6522,1276,728
19648,54.775510204081634,41.2041,2684,2019
19649,47.529411764705884,38.5588,1616,1311
19650,53.36,45.6400,1334,1141
19651,50.46666666666667,40.9667,1514,1229
19652,52.08,42.1600,2604,2108
19653,49.471698113207545,29.7547,2622,1577
19654,44.42857142857143,36.7500,1244,1029
19655,57.27777777777778,67.8333,1031,1221
19656,57.51724137931034,47.2759,3336,2742
19657,50.733333333333334,42.4222,2283,1909
19658,79.25,53.6250,634,429
19659,50.214285714285715,46.2857,703,648
19660,57.6,61.7000,576,617
19661,48.23809523809524,37.7143,1013,792
19662,50.47826086956522,42.1739,2322,1940
19663,58.1875,29.5625,931,473
19664,43.648148148148145,44.0185,2357,2377
19665,45.35294117647059,30.6471,1542,1042
19666,42.292682926829265,42.8537,1734,1757
19667,46.10526315789474,41.8421,876,795
19668,54.95454545454545,38.4091,1209,845
19669,54.0,34.5000,2484,1587
19671,42.357142857142854,35.5714,593,498
19672,52.0,38.4375,1664,1230
19673,43.57142857142857,48.0476,915,1009
19674,45.04545454545455,39.3182,991,865
19675,51.48529411764706,35.3382,3501,2403
19676,55.80434782608695,35.7174,2567,1643
19678,45.46666666666667,33.4667,682,502
19679,57.0,34.9333,1710,1048
19680,50.56521739130435,34.5435,2326,1589
19681,48.96296296296296,28.1852,1322,761
19682,50.945454545454545,36.7455,2802,2021
19683,74.11111111111111,29.3333,667,264
19684,41.0,33.6667,492,404
19685,60.903225806451616,38.8710,1888,1205
19686,51.28888888888889,42.4000,2308,1908
19687,50.02272727272727,40.6136,2201,1787
19688,49.0,42.5862,1421,1235
19689,49.925925925925924,35.0000,2696,1890
19690,57.17857142857143,33.8571,1601,948
19691,55.25581395348837,38.2558,2376,1645
19692,46.21739130434783,36.3478,1063,836
19693,53.44705882352941,46.9882,4543,3994
19694,47.53333333333333,45.5000,1426,1365
19695,52.03030303030303,34.3333,1717,1133
19696,51.791666666666664,41.5000,1243,996
19697,52.03333333333333,41.0667,3122,2464
19698,45.416666666666664,38.1667,1090,916
19699,43.407407407407405,46.2222,1172,1248
19700,60.7,35.9000,607,359
19701,46.54545454545455,47.2727,1024,1040
19702,51.833333333333336,32.5833,1244,782
19704,46.666666666666664,39.8235,2380,2031
19705,52.95348837209303,40.7674,2277,1753
19706,47.94117647058823,29.8088,3260,2027
19707,54.125,37.6875,866,603
19708,49.31818181818182,29.7727,1085,655
19709,43.294117647058826,37.2059,1472,1265
19710,48.72727272727273,30.1515,1608,995
19711,61.0,32.5000,488,260
19712,41.0,33.2308,533,432
19713,64.45833333333333,34.7083,1547,833
19714,27.75,47.5000,222,380
19715,56.1219512195122,46.0000,2301,1886
19716,51.266666666666666,38.0889,2307,1714
19717,59.111111111111114,33.8889,1596,915
19718,45.827586206896555,32.2241,2658,1869
19719,48.8421052631579,29.2368,1856,1111
19720,43.09090909090909,29.2727,474,322
19721,41.57575757575758,36.9697,1372,1220
19722,58.24324324324324,29.9459,2155,1108
19723,48.825,42.6000,1953,1704
19724,50.291666666666664,33.4167,1207,802
19725,60.714285714285715,42.7143,850,598
19726,37.0,50.2222,333,452
19727,46.35897435897436,39.9487,1808,1558
19728,45.0,41.0000,1170,1066
19729,45.63636363636363,16.5455,502,182
19730,48.07692307692308,38.7692,625,504
19731,58.714285714285715,31.9286,822,447
19732,42.84,49.3200,1071,1233
19733,45.333333333333336,38.5238,952,809
19735,46.142857142857146,46.0714,1292,1290
19736,56.26984126984127,43.5079,3545,2741
19737,44.9,31.8000,449,318
19738,51.1,9.6000,511,96
19739,41.464285714285715,44.7500,1161,1253
19740,51.32,31.0800,1283,777
19741,51.540983606557376,41.5410,3144,2534
19742,57.98245614035088,39.2456,3305,2237
19743,52.39393939393939,48.4545,1729,1599
19744,55.6,31.8000,834,477
19745,52.0,33.0345,1508,958
19746,45.91304347826087,42.3913,1056,975
19747,54.724137931034484,52.5517,1587,1524
19748,48.92307692307692,34.7692,636,452
19749,50.861111111111114,32.7778,1831,1180
19750,38.625,36.8750,309,295
19751,51.285714285714285,39.6143,3590,2773
19752,44.609375,33.3438,2855,2134
19753,55.22222222222222,42.0000,994,756
19754,47.964285714285715,39.3929,1343,1103
19755,58.54545454545455,36.4545,1288,802
19758,43.95652173913044,38.9565,1011,896
19760,51.19512195121951,39.9268,2099,1637
19761,41.2,44.0000,412,440
19762,49.142857142857146,55.9286,2064,2349
19764,51.86363636363637,38.7727,1141,853
19765,46.9,31.3500,938,627
19766,46.04761904761905,28.0952,967,590
19768,45.54320987654321,35.0000,3689,2835
19769,50.578947368421055,38.1579,961,725
19770,43.75,32.7500,875,655
19771,52.9,56.1000,529,561
19772,46.90909090909091,20.2727,516,223
19773,53.9622641509434,34.8868,2860,1849
19774,56.851851851851855,24.9259,1535,673
19775,46.0,20.7143,322,145
19776,52.23684210526316,48.4474,1985,1841
19777,53.7906976744186,35.3488,2313,1520
19778,57.642857142857146,40.4286,807,566
19779,48.0,42.7381,2016,1795
19780,52.325,35.8250,2093,1433
19781,51.42857142857143,43.0714,1440,1206
19782,45.625,37.4583,1095,899
19783,49.8,37.0000,1494,1110
19784,52.432432432432435,25.8378,1940,956
19785,56.73529411764706,34.4412,1929,1171
19786,47.53191489361702,34.6383,2234,1628
19787,43.642857142857146,38.8929,1222,1089
19788,45.875,52.3750,367,419
19789,49.5,24.6579,1881,937
19790,38.4,32.5333,1152,976
19791,61.078947368421055,38.0263,2321,1445
19792,46.172413793103445,31.2414,2678,1812
19793,53.38461538461539,39.7692,694,517
19794,50.23255813953488,47.2791,2160,2033
19795,51.36,46.3867,3852,3479
19796,46.61538461538461,38.6346,2424,2009
19797,53.23076923076923,33.2308,2076,1296
19798,49.970588235294116,44.1176,1699,1500
19799,52.142857142857146,32.2143,1460,902
19800,50.25,50.6000,1005,1012
19801,53.411764705882355,30.3529,908,516
19802,61.0,28.1364,1342,619
19803,50.25,31.5417,2412,1514
19804,72.22222222222223,46.4444,650,418
19805,53.02,33.7400,2651,1687
19806,52.21875,28.3438,1671,907
19808,52.708333333333336,21.9375,2530,1053
19809,50.53846153846154,22.7308,1314,591
19810,52.333333333333336,29.0833,628,349
19811,55.354838709677416,43.3226,1716,1343
19812,44.27272727272727,41.9091,487,461
19813,47.111111111111114,39.4889,2120,1777
19814,42.81666666666667,34.4667,2569,2068
19815,42.857142857142854,43.3810,900,911
19816,50.44615384615385,41.4000,3279,2691
19817,42.61538461538461,44.7692,554,582
19818,43.905660377358494,44.1132,2327,2338
19819,40.166666666666664,32.8571,1687,1380
19820,46.6,40.0714,3262,2805
19821,35.9,45.7000,359,457
19822,47.0,38.0000,1081,874
19823,53.851851851851855,46.1111,1454,1245
19824,51.0,38.1667,612,458
19825,57.86363636363637,28.5227,2546,1255
19826,46.714285714285715,35.4762,981,745
19827,55.77777777777778,34.7778,502,313
19829,57.5,43.8125,920,701
19830,30.875,41.6250,247,333
19831,48.833333333333336,40.3333,586,484
19832,53.27777777777778,30.0833,1918,1083
19833,44.32142857142857,26.6786,1241,747
19834,48.391304347826086,44.0870,1113,1014
19835,53.04761904761905,31.9524,1114,671
19837,41.142857142857146,49.0000,576,686
19838,62.833333333333336,37.0000,754,444
19839,34.09090909090909,20.4545,375,225
19840,58.5,31.6429,819,443
19841,47.60606060606061,52.2727,1571,1725
19842,50.65384615384615,42.3846,1317,1102
19843,45.23529411764706,43.2353,769,735
19844,54.03125,41.9063,1729,1341
19845,54.0,42.1111,486,379
19846,43.45454545454545,40.9091,478,450
19847,56.44117647058823,36.4412,1919,1239
19848,50.61538461538461,39.6154,658,515
19849,43.08695652173913,43.4783,991,1000
19850,58.0,26.2500,464,210
19851,56.44827586206897,40.7931,1637,1183
19853,50.714285714285715,43.2143,1420,1210
19854,53.82142857142857,41.4643,1507,1161
